time,rid,tid,rssi,distance
09:48.8,180174,18010553,85,9
09:56.8,180174,18010553,84,9
10:00.6,180174,18010741,94,9
10:04.6,180174,18010553,86,9
10:12.2,180174,18010553,87,9
10:20.9,180174,18010741,92,9
10:23.7,180174,18010553,86,9
10:26.0,180174,18010741,96,9
10:27.0,180174,18010741,94,9
10:34.3,180174,18010741,94,9
10:36.0,180174,18010553,86,9
10:37.8,180174,18010553,87,9
10:41.1,180174,18010553,85,9
10:45.1,180174,18010553,85,9
10:49.3,180174,18010553,87,9
10:50.3,180174,18010741,94,9
10:51.8,180174,18010741,94,9
10:54.6,180174,18010741,94,9
10:57.1,180174,18010553,86,9
10:58.4,180174,18010741,90,9
11:05.4,180174,18010741,90,9
11:06.9,180174,18010741,94,9
11:08.7,180174,18010553,86,9
11:09.6,180174,18010804,98,9
11:16.7,180174,18010553,86,9
11:18.2,180174,18010553,88,9
11:21.5,180174,18010741,93,9
11:22.5,180174,18010741,94,9
11:27.7,180174,18010741,93,9
11:31.5,180174,18010553,84,9
11:34.5,180174,18010553,85,9
11:37.5,180174,18010553,87,9
11:50.6,180174,18010553,85,9
12:02.4,180174,18010553,86,9
12:03.4,180174,18010553,86,9
12:14.0,180174,18010553,86,9
12:16.0,180174,18010553,86,9
12:19.5,180174,18010553,85,9
12:26.3,180174,18010553,86,9
12:34.3,180174,18010553,85,9
12:37.1,180174,18010553,85,9
12:40.8,180174,18010741,94,9
12:45.4,180174,18010741,94,9
12:53.6,180174,18010741,92,9
12:57.4,180174,18010553,87,9
12:59.9,180174,18010741,93,9
13:04.0,180174,18010553,87,9
13:06.0,180174,18010553,86,9
13:14.0,180174,18010741,94,9
13:16.5,180174,18010553,85,9
13:28.6,180174,18010553,86,9
13:33.3,180174,18010553,87,9
13:40.1,180174,18010553,86,9
13:47.5,180174,18010741,95,9
13:49.9,180174,18010553,87,9
13:53.9,180174,18010741,94,9
14:01.2,180174,18010741,94,9
14:04.5,180174,18010553,85,9
14:05.5,180174,18010553,85,9
14:06.7,180174,18010553,86,9
14:08.8,180174,18010553,85,9
14:16.9,180174,18010741,94,9
14:17.8,180174,18010741,94,9
14:27.4,180174,18010553,86,9
14:35.2,180174,18010741,95,9
14:37.2,180174,18010741,94,9
14:41.2,180174,18010741,94,9
14:45.0,180174,18010741,94,9
14:48.0,180174,18010553,86,9
14:56.8,180174,18010741,93,9
14:58.8,180174,18010553,85,9
15:08.5,180174,18010741,93,9
15:10.3,180174,18010741,94,9
15:12.3,180174,18010741,94,9
15:16.8,180174,18010553,86,9
15:18.8,180174,18010741,93,9
15:20.8,180174,18010741,93,9
15:24.1,180174,18010553,87,9
15:26.4,180174,18010553,86,9
15:31.9,180174,18010741,94,9
15:32.9,180174,18010741,95,9
15:33.9,180174,18010741,94,9
15:37.7,180174,18010553,86,9
15:40.2,180174,18010553,88,9
15:47.7,180174,18010553,87,9
15:48.5,180174,18010553,85,9
15:52.0,180174,18010553,87,9
15:53.2,180174,18010553,86,9
16:02.3,180174,18010741,94,9
16:03.8,180174,18010553,86,9
16:05.3,180174,18010553,85,9
16:15.3,180174,18010553,87,9
16:17.3,180174,18010553,85,9
16:19.6,180174,18010553,86,9
16:24.4,180174,18010741,95,9
16:25.1,180174,18010741,93,9
16:28.9,180174,18010553,86,9
16:31.2,180174,18010553,84,9
16:40.2,180174,18010553,86,9
16:46.0,180174,18010741,94,9
16:47.0,180174,18010741,94,9
16:52.1,180174,18010741,93,9
16:53.6,180174,18010553,87,9
16:56.1,180174,18010553,87,9
17:04.9,180174,18010553,86,9
17:06.3,180174,18010741,94,9
17:07.9,180174,18010741,94,9
17:19.9,180174,18010553,92,9
17:26.0,180174,18010741,95,9
17:28.7,180174,18010741,96,9
17:31.0,180174,18010553,86,9
17:42.6,180174,18010553,86,9
17:45.8,180174,18010553,85,9
17:53.9,180174,18010553,86,9
17:55.6,180174,18010553,85,9
17:56.6,180174,18010553,85,9
34:05.8,180174,18010553,86,10
34:09.3,180174,18010553,86,10
34:11.3,180174,18010741,94,10
34:11.9,180174,18010741,94,10
34:13.1,180174,18010553,86,10
34:14.0,180174,18010553,85,10
34:17.3,180174,18010741,93,10
34:19.1,180174,18010741,92,10
34:19.8,180174,18010553,85,10
34:21.0,180174,18010741,93,10
34:23.0,180174,18010741,93,10
34:25.0,180174,18010741,94,10
34:25.6,180174,18010741,91,10
34:26.8,180174,18010553,86,10
34:27.7,180174,18010741,91,10
34:31.2,180174,18010741,92,10
34:33.1,180174,18010553,86,10
34:33.8,180174,18010553,86,10
34:35.0,180174,18010553,86,10
34:36.0,180174,18010553,86,10
34:39.3,180174,18010741,94,10
34:40.2,180174,18010553,85,10
34:42.3,180174,18010553,87,10
34:43.4,180174,18010741,93,10
34:45.3,180174,18010741,92,10
34:47.3,180174,18010553,86,10
34:47.9,180174,18010553,86,10
34:49.9,180174,18010741,93,10
34:51.1,180174,18010741,92,10
34:53.2,180174,18010553,86,10
34:53.9,180174,18010553,85,10
34:55.7,180174,18010553,86,10
34:57.0,180174,18010553,86,10
34:58.9,180174,18010553,86,10
35:01.0,180174,18010553,84,10
35:01.6,180174,18010741,92,10
35:02.8,180174,18010741,92,10
35:04.9,180174,18010553,87,10
35:07.2,180174,18010553,87,10
35:08.0,180174,18010741,94,10
35:09.2,180174,18010741,92,10
35:10.3,180174,18010553,85,10
35:13.9,180174,18010741,93,10
35:14.8,180174,18010741,93,10
35:16.0,180174,18010553,87,10
35:18.3,180174,18010553,85,10
35:20.3,180174,18010741,93,10
35:20.8,180174,18010553,86,10
35:22.0,180174,18010553,87,10
35:22.7,180174,18010553,86,10
35:26.1,180174,18010741,93,10
35:26.7,180174,18010553,86,10
35:28.8,180174,18010553,86,10
35:30.2,180174,18010553,86,10
35:32.1,180174,18010553,86,10
35:32.8,180174,18010741,94,10
35:34.0,180174,18010553,86,10
35:35.0,180174,18010553,86,10
35:38.3,180174,18010553,86,10
35:39.1,180174,18010553,87,10
35:40.3,180174,18010741,93,10
35:41.0,180174,18010553,86,10
35:44.4,180174,18010553,85,10
35:45.2,180174,18010553,86,10
35:46.4,180174,18010553,86,10
35:48.5,180174,18010741,95,10
35:50.5,180174,18010741,92,10
35:51.0,180174,18010741,92,10
35:52.3,180174,18010553,85,10
35:53.3,180174,18010553,86,10
35:56.5,180174,18010741,94,10
35:57.2,180174,18010553,87,10
35:58.4,180174,18010553,86,10
36:00.5,180174,18010553,86,10
36:01.0,180174,18010553,86,10
36:02.9,180174,18010553,86,10
36:04.2,180174,18010553,86,10
36:05.4,180174,18010553,86,10
36:08.7,180174,18010741,93,10
36:09.3,180174,18010741,93,10
36:11.4,180174,18010553,86,10
36:12.6,180174,18010741,93,10
36:14.5,180174,18010741,93,10
36:15.1,180174,18010741,94,10
36:16.3,180174,18010741,92,10
36:17.1,180174,18010741,92,10
36:20.3,180174,18010553,86,10
36:20.7,180174,18010553,86,10
36:22.8,180174,18010553,85,10
36:24.0,180174,18010553,85,10
36:25.9,180174,18010553,85,10
36:27.9,180174,18010553,86,10
36:28.6,180174,18010741,94,10
36:30.7,180174,18010553,84,10
36:32.0,180174,18010553,85,10
36:33.8,180174,18010741,91,10
36:34.3,180174,18010741,93,10
36:36.5,180174,18010553,85,10
36:37.7,180174,18010741,93,10
36:39.9,180174,18010741,93,10
36:40.3,180174,18010741,94,10
36:42.4,180174,18010741,94,10
36:43.6,180174,18010553,85,10
36:44.5,180174,18010553,85,10
36:47.8,180174,18010741,92,10
36:48.5,180174,18010553,85,10
36:49.7,180174,18010553,86,10
36:50.4,180174,18010741,94,10
36:53.9,180174,18010553,86,10
36:54.6,180174,18010553,86,10
36:55.9,180174,18010553,86,10
36:56.6,180174,18010553,86,10
36:59.8,180174,18010553,86,10
37:00.3,180174,18010553,87,10
37:02.6,180174,18010741,93,10
37:03.8,180174,18010553,86,10
37:05.7,180174,18010741,94,10
37:07.7,180174,18010553,86,10
37:08.6,180174,18010741,94,10
37:09.8,180174,18010741,94,10
37:11.0,180174,18010553,85,10
37:14.5,180174,18010741,94,10
37:14.9,180174,18010553,86,10
37:16.8,180174,18010553,86,10
37:18.0,180174,18010741,92,10
37:19.9,180174,18010741,93,10
37:22.0,180174,18010553,86,10
37:22.7,180174,18010804,98,10
37:24.6,180174,18010553,86,10
37:25.8,180174,18010553,86,10
37:27.7,180174,18010741,92,10
37:28.6,180174,18010741,92,10
37:29.8,180174,18010553,86,10
37:31.9,180174,18010741,94,10
37:33.7,180174,18010741,94,10
37:34.2,180174,18010741,93,10
37:35.4,180174,18010553,86,10
37:36.1,180174,18010553,85,10
37:39.5,180174,18010553,86,10
37:41.4,180174,18010553,85,10
37:42.0,180174,18010553,88,10
37:43.2,180174,18010553,90,10
37:44.2,180174,18010741,98,10
37:47.6,180174,18010553,89,10
37:48.3,180174,18010741,92,10
37:50.4,180174,18010741,92,10
37:51.6,180174,18010741,94,10
37:53.4,180174,18010553,86,10
37:55.7,180174,18010741,94,10
37:56.5,180174,18010553,86,10
37:57.7,180174,18010741,91,10
37:58.7,180174,18010553,87,10
38:02.3,180174,18010553,85,10
38:03.1,180174,18010741,94,10
38:05.1,180174,18010804,98,10
38:06.3,180174,18010741,92,10
38:08.3,180174,18010553,84,10
38:08.8,180174,18010553,89,10
38:10.9,180174,18010741,93,10
38:12.1,180174,18010553,89,10
38:13.8,180174,18010553,86,10
38:54.2,180174,18010741,91,12
38:57.6,180174,18010553,88,12
38:58.3,180174,18010741,91,12
39:00.3,180174,18010804,96,12
39:01.5,180174,18010553,87,12
39:03.6,180174,18010741,98,12
39:05.5,180174,18010553,96,12
39:06.1,180174,18010804,96,12
39:08.3,180174,18010804,96,12
40:47.5,180174,18010741,98,12
40:52.3,180174,18010741,97,12
43:14.9,180174,18010741,98,12
43:30.3,180174,18010741,98,12
44:49.0,180174,18010741,97,12
47:21.2,180174,18010741,93,14
47:23.6,180174,18010741,94,14
48:13.5,180174,18010741,98,14
51:35.8,180174,18010741,98,14
54:25.2,180174,18010741,98,14
57:30.4,180174,18010741,98,14
58:19.6,180174,18010804,97,14
59:56.6,180174,18010804,98,14
00:47.9,180174,18010741,97,14
01:35.4,180174,18010804,98,14
02:07.8,180174,18010804,98,14
03:07.0,180174,18010741,88,16
05:43.9,180174,18010804,97,16
07:34.4,180174,18010804,98,16
08:26.9,180174,18010804,95,16
10:39.0,180174,18010804,98,16
12:47.0,180174,18010804,98,18
12:47.9,180174,18010804,96,18
12:49.1,180174,18010741,89,18
12:50.1,180174,18010804,92,18
14:24.6,180174,18010804,96,18
14:55.3,180174,18010804,96,18
15:15.1,180174,18010804,98,18
17:35.8,180174,18010804,98,18
19:28.1,180174,18010804,95,18
20:05.5,180174,18010804,96,18
23:51.3,180174,18010804,98,18
26:03.2,180174,18010804,96,18
30:09.1,180174,18010804,96,18
31:37.2,180174,18010804,98,20
31:37.9,180174,18010804,94,20
32:39.5,180174,18010741,98,20
37:25.8,180174,18010804,98,20
